text,hatebert_pred,roberta_pred,token_len,char_len,hb_lex_occurr,hb_lex_ngrams_prop,label
@Sarah_SKG_1983 The beach is calling! Weekend has already begun. Celebrate!    #HappyJohnMcCainDay   #TrumpIsATraitor   #VoteBlueToSaveAmerica ,0,0,20,143,0,0.0,1
"Dr. Kafeel arranged oxygen cylinders with his own money. UP government didn't respond to BRD Hospital's warning regarding shortage of cylinders.    Still Khan was arrested. Court pronounced him innocent. IMA, casteist doctors, media, twitterati were all mum then. #DoctorsFightBack",0,0,50,281,0,0.0,1
@realDonaldTrump The NYT has been around long before you and will be around long after you are gone and forgotten.  YOU ARE THE ENEMY OF THE PEOPLE!  #EnemyOfThePeople   #TrumpIsTheEnemyOfThePeople   #TrumpIsATraitor   #TrumpIsAFraud   #TrumpIsAMoron,1,0,40,250,0,0.0,1
This is terrifying. And should be part of the 24 news cycle. MSM needs to stop salivating over 45’s idiotic speeches &amp; nonsense and hammer him with this policy every time he’s in public. #FuckTrump ,1,0,45,202,0,0.0,1
@RudyGiuliani @realDonaldTrump FFS!  What are babbling about now?? You’re delusional! #TrumpsWorseThanNixon #MAGAStupid #TrumpIsADisgrace #TrumpIsATraitor ,1,0,26,155,0,0.0,1
Islam in mission #wahabi #terrorism #jehad #rapist #looter #murderer from #madarsa #masjid #TwinkleSharma #Delhi #bareli ,0,0,26,121,0,0.0,1
The Bozo Bros taxpayer funded European Vacation. #erictrump #donjr #fucktrump #uk #ireland #vacation #barcrawl #goodtime #trumporganization #scam #conmen #confamily #humancentipede #tellemwhyyoumad #grindsmygears… ,0,0,38,214,0,0.0,0
😂😂🤙🏽🤙🏽😰😰 Buy a #fucktrump #hat today. I took the price down &amp; #freeshipping CLICK on LINK in my bio. Or PRE-Order a #chingatrump hat ! 🤙🏽🤟🏾👊🏽💪🏾 #peaceout #forthewin #imissobama #dumptrump #resist #impeach #etsy… ,0,0,48,216,0,0.0,1
"@realDonaldTrump You're as delusional as ever. The economy sucks.  No healthcare.  Funding cut to Medicare, schools and Special needs children and adults.  Your so called 'wall' is a joke.  You are responsible for the kidnapping &amp; murder of innocent refugee children.  #Murderer  #WeakLoser",1,0,57,294,0,0.0,1
@realDonaldTrump You disrespect the flag by publicly humping it &amp; this is what you speak about. Think you might check supreme court ruling. You also have no problem with a hostile dictator attacking our elections &amp; democracy Spare me your fake patriot raps.  #TrumpIsATraitor,1,0,53,283,0,0.0,1
"@DungeonDining You've been a #douchebag all day, I'll be taking great pleasure in muting your ass.",1,0,22,98,0,0.0,1
"EVERYTIME that imbecile leaves the US on a foreign visit my stomach turns because I know that to a great many around the world he is who America is. Such an embarrassing, oafish, obnoxious shitstain. #FuckTrump @realDonaldTrump #SorryUnitedKingdom  ",1,0,45,249,0,0.0,1
@maggieNYT @jaketapper Trump is a pathological liar..  He thinks most Americans are stupid SMH..  #LiarInChief #ConMan #DoucheBag #ImpeachTrump #Resist ,1,0,28,152,0,0.0,1
"Agreed! @realdonaldtrump is, indeed, the shit pit this country does not need! #ImpeachTrumpNow #TrumpIsATraitor #TrumpIsADisgrace ",1,0,23,130,0,0.0,1
The dictatorial and #IGNORANT nature nature of this #POTUS45 #trump is a #discrace !  #TrumpCrimeSyndicate  #TrumpIsATraitor  Trump Ordered Dramatic Cuts To Expert Science Panels  via @dvergano,0,0,33,193,0,0.0,0
"@ICC #ShameOnICC #CWC19 #ICC , hutterflop hosting,  worest world cup ever seen,",0,0,18,79,0,0.0,1
Ok Mr....it is not a disaster because you cannot get the internet in the coffee shop #dickhead,0,0,21,94,0,0.0,1
@joshscampbell He is the only person I’ve ever blocked. #Murderer 🖕OJ  🤓,0,0,17,72,0,0.0,1
#DhoniKeepsTheGlove  if u have eyes @ICC  just observe him(M.S) ,0,0,14,64,0,0.0,1
#BorisJohnsonShouldNotBePM Johnson published a poem as editor of the Spectator in 2004 joking about the 'extermination' of the 'verminous' #Scottish people    #Indyref2 #Scotref   ,0,0,29,180,0,0.0,1
Ground pe kya Kara rahe the @ICC @cricketworldcup @BCCI #DhoniKeepsTheGlove ,0,0,14,76,0,0.0,1
"@paronlulu Seriously we #Resistors need to hijack these rallies- buy up the tickets, go in with MAGA gear on and strip it off in unison with blue  #FuckTrump gear on underneath.",0,0,36,177,0,0.0,1
ICC full form  Islamic cricket council   #DhoniKeepsTheGlove   @BCCI   @ICC   @msdhoni   @imVkohli   @cricketworldcup   @cricketaakash,0,0,20,134,0,0.0,1
"    No collusion occurred in 2016, but I'm open to it on 2020? Makes total sense! #TrumpIsAMoron #TrumpIsATraitor #TrumpIsANationalSecurityThreat #TrumpIsADisgrace #ImpeachmentHearingsNow #LockHimUp #FBR #Resist",0,0,35,211,0,0.0,1
@TomiLahren Hos only chance of winning any election is if ALL his supporters show up to vote and the Democrats stay home.  The #'s dont lie.  He's still sitting at only 46% support which is his base that hasn't moved. Pathetic actually. #ImpeachTrump #FuckTrump,0,0,55,261,0,0.0,1
@Shawnglade #FUCKTRUMP - especially on his BIRTHDAY 👍🏼👍🏼👍🏼👍🏼👍🏼,0,0,10,62,0,0.0,1
"If this isn't an impeachable offense, what is?#morintoon #TrumpIsATraitor #TrumpElections #TrumpCollusion #TrumpCriminalInvestigations #TrumpCrimeSyndicate #TrumpCult #AidingOurEenemies ",0,0,27,186,0,0.0,1
@realDonaldTrump You must be unaware that when old tattered flags are retired from service they are often burned in a respectful  ceremony.   Will this law make this illegal?  #Dotard   #TrumpIsADisgrace   #TrumpIsATraitor   #TrumpIsAFraud   #TrumpIsAMoron   #TrumpIsTheEnemyOfThePeople   #TRUMPISACROOK,0,0,45,303,0,0.0,1
"#Friday  June 14, 2019              #TrumpIsATraitor     #FakePresident             #WeAreNotOk #TrumpMustGo ",0,0,14,109,0,0.0,1
@MacLeodLisa Too bad you are pretending to be a politician in real life.  And it is too bad that the people of Ontario suffer while you and your lying boss continue to pretend. #backlash #fordnation #douchebag,1,0,42,209,0,0.0,0
"I’m not a fan of tv debates but what sort of coward and incompetent do you have to be, that you know if you have to debate you are likely to lose support?? #BorisJohnsonShouldNotBePM",1,0,40,182,0,0.0,0
@Carterjnelson1 @CoryBooker Says the man who is just returning from a twitter ban 😂😂😂 🖕🏾youre all criminals!   Impeach immediately!   #fucktrump,1,0,25,144,0,0.0,1
cna be arsed way mr mhor tomorrow #dickhead,0,0,9,43,0,0.0,1
"So @TheRealOJ32 is now on Twitter and it makes me wonder if his Tweets will make him a Twitter community pillar, or as in real life, a double murdering killer? #OJSimpson #Murderer #Liar",1,0,40,186,0,0.0,0
"On this day, we remember a man people respect. No. NOT the faje bone-spurred coward @realDonaldTrump #FuckTrump🖕   Today is ALL ABOUT   WAR HERO #JohnMcain   #JohnMcCainDayJune14",1,0,32,178,0,0.0,1
@kathrynresister He. Is. A. LIAR. #maga #fuckTrump #PrisonForTrump #LockTrumpsUp,0,0,17,80,0,0.0,0
"@n_o_27 @DelhiPolice That is why I feel nothing when same police kicks their own ass. 😂  Same @DelhiPolice had also thrashed veterans during OROP agitation few years ago, tore their clothes and ripped their medals. So yeah it's always #FuckDelhiPolice",0,0,48,251,0,0.0,1
"This is shame, see what @BCCI  did when rain interrupted a match at Eden, entire ground covered, but 4 #WorldCup2019  U can't cover entire ground  #ShameOnICC  If #INDvPAK get abondoned, surely v r boycotting #CWC19  England matches not getting abondoned due to rain  #ENGvWI #WIvENG ",0,0,57,284,0,0.0,0
@VerityPlayer @FLOTUS I just can't wrap my brain around the fact that shit has gotten this far.   #fucktrump and the whole #cult45,1,0,28,130,0,0.0,0
Boom like your fake attack on The Japanese ship you incompetent TV watching old nasty liar? Only way to get you 🍄up? Where’s Eric Prince? #wagTheDog #TrumpsConcentrationCamps #TrumpIsATraitor #NoIranWar #impeachment,1,0,40,215,0,0.0,0
@rorybremner @MantisProMedia @Channel4 Bloody brilliant   #BorisJohnsonShouldNotBePM,0,0,10,84,0,0.0,0
"Mamata's inaction arising out of her unfaltering ego has made lakhs suffer Nationwide.She is proving to be a growing tyrant everyday.She is in panic,she is in fear,she is in distress,she is apprehensive b'cs she knows now #TMC is shrinking .  #SaveBengal  #doctorsfightback",1,0,52,273,0,0.0,0
#ShameOnICC  Right now I can that IPL has more trp than icc world cup.    Icc became as useless as siddhu in politics.    agree hit like👍,0,0,28,137,0,0.0,0
"    #Trump is an example - success can't be measured by money but the level of complexity of the journey    He had everything to become a better person    Instead, @ 73, he knows nothing except to commit a crime    #TrumpIsATraitor #ResistersForum #FBResistance",0,0,48,261,0,0.0,0
@POTUS I wish your mother swallowed you! Fuck you and fuck your birthday bitch 🖕🖕🖕🖕🖕🖕🖕 #FuckTrump #FuckHisBday #FuckHisHatefulSpirit,1,0,23,132,1,0.0,1
The English love a buffoon but the Boris Johnson joke went tragically wrong | News | The Times   #BorisJohnsonShouldNotBePM,0,0,20,123,0,0.0,1
Simply put - @bcci lacks spine #DhoniKeepTheGlove #DhoniKeepsTheGlove #BalidaanBadge #BalidanBadge,0,0,15,98,0,0.0,1
#Shocking #Alabama is allowing #rapist #access to sons! #Victim #mother is being #raped #again by the #system. @cnn @BrookeBCNN #smh #rapedbyuncle,0,0,36,146,0,0.717,1
KEEP on the Press .. they still won’t publish #IntlOrgCrime news AND Want to keep presenting TRUMP AS VICTIM MEME.. whaddya think about that #metoo @NCADV IS #adulterer #rapist TRUMP the victim in his $1.5Million payment for #Abortion of OWN CHILD conceived on Ivanka lookalike? ,0,0,56,279,0,0.0,1
@Mimirocah1 @SpeakerPelosi @HouseGOP @SenateGOP That’s what @MichaelCohen212 warned us about! #CongressDoYourJob #ImpeachmentinquiryNOW #TrumpIsADisgrace #TrumpIsATraitor #Trump30Hours #LiarInChief #TraitorTrumpVoteHimOut,0,0,32,221,0,0.0,1
Why is NJ @RepChrisSmith so silent on Trump’s statement that he is still willing to let Russia interfere with our elections? What does Trump have on Smith? #TrumpIsATraitor,0,0,34,172,0,0.0,1
"@wreckanize @BrendaK8881 @BarbraStreisand Of course she has a NASCAR header, and a red MAGA hat and not one ounce of sense. #IdiotTrump",1,0,28,135,0,0.0,1
"@ESPNcricinfo Is espncricinfo handler Pakistani or aussie, his hatred towards Indian is just too much   Pakistani don't boo they jump with suicide belt and BOOM!!  @SirJadeja   @AskAnshul     #terroristNationPakistan   #boycottespn @espn",0,0,40,237,0,0.0,1
#BorisJohnson blew off a debate for British prime ministerial candidates. But the empty chair said a lot  #BorisJohnsonShouldNotBePM #ToriesOut #ToryLeadershipContest #Brexit #brexitchaos #StopBrexit,0,0,31,199,0,0.0,1
@TheRealOJ32 #OJ you are a #murderer. God is calling you to repentance. You will reap what you have sown. How can you escape damnation? 🔥,1,0,32,137,0,0.0,1
This is how often we’ll be letting everyone know-9 days a week &amp; 28hours a day‼️⏱⏰⏳🗣  It hasn’t ended💔💔💔‼️‼️‼️    Support @rissalipstick to finally put an end to the torture &amp; murder of #YulinFestival #EndDCMT #BoycottChina🇨🇳  &amp; do it NOW‼️  ,0,0,53,254,0,0.0,0
@WEpicenter @ClementoJack @TheTayaValkyrie So they look like you and your 151 followers. #loser #Douchebag #liveswithMaMa,1,0,22,121,0,0.0,1
Umpires in ICC world cup  #ShameOnICC #CWC19 ,0,0,9,45,0,0.0,0
Correction....Succeeded in re-branding today as #JohhMcCainDay because #FuckTrump. 😂🖕 ,0,0,14,86,0,0.0,0
@GovHowardDean #JackieO was an American treasure who inspired millions of Americans and made us proud. Melania is a Russian whore. #Putin's left over.   #TrumpIsATraitor  #JohnMcCainDayJune14  @FLOTUS ,1,0,36,201,0,0.0,1
Good morning my lovelies!  #fucktrump ,0,0,7,38,0,0.0,1
Almost Father’s Day and all I want is a hug from my dad and I can’t even get that. #fucktrump,0,0,26,93,0,0.0,1
@MattHancock #BorisJohnsonShouldNotBePM   #EVER    No threats to #KILL #BorisJohnson as fabricated by #FTAC     ,0,0,18,112,0,0.0,1
Doctors of west bengal do not wish @MamataOfficial  to meet d injured doctors and she don't care about them as well as do not wish to take action against the accused. #doctors_against_assualt #DoctorsFightBack #doctorsstrike   @Drmanugautam @AIIMSRDA @RDAPunjab @PTI_News @ZeeNews,0,0,50,280,0,0.0,1
@Flagsareburning @realDonaldTrump He continues to make money off his position in violence of the emoluments clause. And just the other day he said he would break the law in receiving info about a political opponent.     He's a con man and the average American is his mark.    #TrumpIsADisgrace   #TrumpIsATraitor,0,0,56,312,0,0.0,1
@realDonaldTrump @foxandfriends #Sad I saw a portapotty full to the top at work today &amp; thought of you trump &amp; I realized something. The full portapotty has less shit in it than you &amp; it does it's job well. You could learn from that. #trumpdeathcamps  #Trump2020 #TrumpTrain #fucktrump  #Fucktrump,0,0,67,309,0,0.0,1
Twitter: #ShameOnICC is Trending  ICC: Wtf? WHY?  Indians: ,0,0,14,59,0,0.0,1
#CricketWorldCup2019 is washed away.  Poor Management.  #ShameOnICC,0,0,11,67,0,0.0,1
GOP = Guardians Of Putin  #FUCKtRump ,0,0,7,37,0,0.0,1
@realDonaldTrump Pee pee tape  #trumpisanasshole #trumptempertantrum #idiottrump,0,0,11,80,0,0.0,1
@realDonaldTrump Thanks for 'exposing' Jon Stewart as Jewish #bigot #douchebag,1,0,14,78,0,0.0,1
I live in a world where it’s possible #borisjohnson could be prime minister and #donaldtrump is actually a president. What the fuck is going on 🤷🏾‍♂️ #MondayMorning #mondaythoughts #BorisJohnsonShouldNotBePM #worldcrisis #wtf #usa #uk ,0,0,45,235,0,0.0,1
@n_o_27 @13ththirteen @NathanTribal @AbhiRajPandey @ANI Dekha 😂  It takes them less than a minute to drag 1984 and justify it. Innocent cop my foot. Same police was killing random Sikhs and brought mobs to do the killing spree in 1984.  #FuckDelhiPolice,0,0,50,253,0,0.0,1
And people wonder why the pillock didnt turn up? Here's the answer. He's an embarrassment.  #BorisJohnsonShouldNotBePM ,1,0,22,119,0,0.0,1
"I am very disappointed in @CNN for having a #rapist like Jim @Acosta still working for them. He 'allegedly' raped a woman in college, and they ignore it. Typical liberals. 'Do as I say not as I do' and 'nothing to see here'",1,0,53,223,0,0.717,0
"Our narcissistic president is an embarrassment as a human being, yet he represents America.  I am ashamed!  His interview on ABC was unbearable to watch.  Lies, lies and more lies.  He can’t even show respect by looking at people that he is talking to.  #douchebag ",1,0,55,265,0,0.0,1
"The likes of Donald Trump, Mitch McConnell and Lindsey Graham are the lowest form of life and they are raping this country and trying to destroy democracy they must be stopped!  #TrumpIsATraitor #mitchmustgo #LindseyTheTraitor #LindseyTheLapdog",1,0,41,244,0,0.0,0
"#MeaCulpa. #MyBad. I’m the #DoucheBag. Bad day and took it out on @FOXSports and @DIRECTV. #RainDelay should look at the scroll! You know, read before you leap. My apologies. I’m a #JERK.",0,0,52,187,0,0.0,1
"Dear World,  Meet @BorisJohnson.  Cowardice personified  A fraud  Like the man behind the curtain  In the Wizard of Oz  A master of manipulation, lies and deceit  May his grasp on @10DowningStreet be short-lived  @Number10cat deserves better  We all do.    #BorisJohnsonShouldNotBePM ",1,0,48,284,0,0.0,1
"@itsJeffTiedrich @realDonaldTrump In honour of #pride, truck fump!!     #Pride2019 #fucktrump #mug #coffee #lgbtq #impeachtrumpnow #impeachdonaldtrump #coffeemug",0,0,30,161,0,0.0,0
@digitalhen BoJo the COWARDLY Clown!    It's heartbreaking to see the UK disintegrate into a joke country!     😭  #BorisJohnsonShouldNotBePM   #BrexitShambles,1,0,25,158,0,0.0,0
Trump is the Prince of Hippos.     #fucktrump,0,0,9,45,0,0.0,0
#PHIvsATL why does Gabe Kapler look like he just needs a good ass whipping? #douchebag,0,0,18,86,0,0.0,1
"#michaelhosang #rapist #sleazebag, catch him and hang him by the #balls.  ",0,0,17,74,0,0.0,1
"We wait for 5 Years to watch this Shit!   5 Matches abandoned without a ball bowled, don't you feel ashamed of your planning @ICC?   #ENGvWI #ShameonICC   I feel sad for #SriLanka as they missed 2 chances because of you.   Please Order Chullu Bhar Paani from Amazon.",0,0,56,266,0,0.0,0
@itsJeffTiedrich @realDonaldTrump PRESIDENTIAL HARASSMENT:   @realDonaldTrump asking @BarackObama for his birth certificate for YEARS !!! while hiding his own #taxreturns     #Resistance #LockThemAllUp #FuckTrump #ComplicitGOP #Resist      ,0,0,37,240,0,0.0,1
Dear @ICC    You should have reserve days for WC matches. It's a WC match not u'r regular 1dy matches. It comes after 4 year. So u should be more vigilant while choosing venues.   You should apologise from every cricket fans for this mess.    #ShameOnICC ,1,0,54,255,0,0.0,1
