ind,text,hatebert_prob,roberta_prob,hatebert_pred,roberta_pred,token_len,char_len,hb_lex_occurr,hb_lex_ngrams_prop,label,id
4633,Amazon is investigating Chinese employees who are selling internal data to third-party sellers looking for an edge in the competitive marketplace. URL #Amazon #MAGA #KAG #CHINA #TCOT,0.15501450330942312,0.08028533027947721,0,0,33,182,0,0.0,0,16820
4641,@USER @USER @USER @USER Back then Antifa was called the kkk. They were a known muscle of the Democratic Party URL,0.3222059935949855,0.09877258875237435,0,0,26,113,0,0.0,0,83212
4642,@USER @USER Hi Amy...your book is on my read list...thanks for speaking out Hope you are doing well🙂,0.05296077022993797,0.057071397225397696,0,0,24,100,0,0.0,0,29213
4643,@USER @USER Wow those liberals are so uncivil and full of hate. #LickAWitch URL,0.6170512182890676,0.48569878710419573,1,0,18,79,0,0.0,1,84055
4645,@USER @USER @USER Ha ha yes fuck yes 😂😈❤️,0.8675976654804373,0.8866659755107382,1,1,12,41,0,0.0,1,49028
4647,"@USER @USER Daniels said her job does not reflect her character, really. She is a cheap, sleezy porn lap dancer. The is no high road"" to take in that type of job""",0.8940054523779118,0.6566582705381819,1,1,40,162,0,0.0,1,42594
4657,@USER @USER He is sick. Very disturbed. And that comment proves it!,0.9023517621357433,0.8895288461051276,1,1,17,67,0,0.0,1,92587
4663,@USER Corrupt period...😆😆😆👊🏽👊🏽last week u liberals were saying he won’t release bc he has something to hide 😆😆😆😆😆 o boy u pple those pple  that depend on an actor for info Wow! U pple scare me is it green today or is it yellow 😂⁉️,0.2020492891677933,0.2674559963060882,0,0,51,230,1,0.0,0,23082
4667,@USER Hate to rain on the parade but this is most likely a 1-11 Arkansas team they beat. Glad for Mason as he is a great player but the team they beat would not be competitive in C-USA,0.11080747583113743,0.0842664074185463,0,0,40,184,0,0.0,0,71082
4674,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Better bring out antifa😂,0.09065495092935208,0.08306850100767248,0,0,102,318,0,0.0,0,97226
4685,@USER @USER She is xx,0.14566138549109578,0.06608537866754877,0,0,7,21,0,0.0,0,74595
4689,"@USER Looking at her lawyer I bet she is really into IT"" already!""",0.15373965793405248,0.07675297471541435,0,0,17,66,0,0.0,0,78932
4690,@USER Another terrorist brought in by obumer!,0.40724499500209715,0.5037688495178803,0,1,9,45,0,0.0,1,45819
4693,#RedWaveRising2018. A Texas gun control platform? Someone drank Koolaide in concentrate.?! URL,0.4152841335047028,0.18639107223001958,0,0,17,94,0,0.0,0,66353
4695,@USER No wonder liberals are so messed up! Watching and supporting trash tv!,0.9065704390046937,0.8914808238727411,1,1,16,76,1,0.0,0,41416
4698,OBAMAS LYING SKANK MARIA HARF  #DNCwbore  #LyingSkank  #KavanaughConfirmation  #ChristineBlaseyFord  #RedNationRising  #KAG  #MAGA  #CCOT  @USER URL,0.21493849353992603,0.13898684810451523,0,0,24,148,0,0.0,0,54266
4708,@USER @USER Calling conservatives hillbillies...hmmm that’s original. Funny how many “poor hillbillies” you tweet about have incomes and IQ’s 4 times higher than you. Your humour sucks btw.,0.863621810847349,0.8812065994915543,1,1,41,189,2,0.0,1,51869
4719,@USER Haven't watched it in years.  #NoNFLZoneHome @USER #QAnon #MAGA.,0.08756383952305867,0.08366550605989571,0,0,18,70,0,0.0,0,57229
4722,@USER Unless you live in Sweden the Gang Rape capital of the world. Where 1 million migrants were welcomed with open arms. Not vetted thanks to the liberals in power .,0.1032954769463379,0.3481463206268745,0,0,34,167,0,0.0,0,40000
4748,@USER Everyone there knows that during any negotiation the first thing u do is send pallets of cash.,0.08663206756426439,0.08985311741675397,0,0,20,100,0,0.0,0,79681
4749,@USER @USER Are there no news about Trudeau and our govt you can cover? Oh..I forget that u r a propaganda machine for the left n d Liberals..,0.2954331515218419,0.164248180185169,0,0,34,142,0,0.0,0,84485
4763,@USER I love you Eric...You are such a good person with a great sense of humor! Haven was my favorite!!,0.057652238087801344,0.053998838999525255,0,0,26,103,0,0.0,0,82702
4765,@USER I’ve actually never seen GOT but I know who he is and I still died,0.15974102335538914,0.09146322079555065,0,0,19,72,0,0.0,0,63983
4766,@USER your just one big sore on the conservatives back side.,0.4962769242798962,0.3744761076540861,0,0,13,60,0,0.0,0,76818
4769,@USER @USER We’ll we’ve been fucked by bama twice since we got here so we’re almost tru fans,0.8644249424829793,0.8810531717609313,1,1,26,92,0,0.0,1,62623
4773,The Trump Alert System in action. #Trump2020 #TRUMP2020 #MAGA URL,0.17645862759281344,0.07477004290796138,0,0,14,65,0,0.0,0,57761
4774,#SJW #Liberals ----------------------- Sweden's Feminizing Boys with Genderless Schools URL via @USER,0.11706649218873198,0.1407491071621504,0,0,27,101,0,0.0,0,39454
4782,@USER @USER @USER White cops are called racists by mobs and liberals daily,0.529088514780597,0.6024855795757971,1,1,16,74,0,0.0,0,97598
4792,@USER @USER I guarantee the “threats” she is receiving are “Soros Generated”.  Republicans don’t pull Antifa-like tantrums like Dems do.....that is if she is really receiving any at all.,0.22533137142346885,0.20545557615354904,0,0,41,186,0,0.0,0,87918
4793,@USER He is short and felt I should bow down at the mention of engineer..  😑😒,0.06947858191180788,0.06693420320234944,0,0,18,77,0,0.0,0,67387
4795,@USER @USER @USER @USER @USER @USER @USER @USER ACHTUNG - It's today vote now being question by Hungarian @USER  -,0.08858347458109529,0.07599521481895796,0,0,30,114,0,0.0,0,90444
4797,@USER @USER All bull!,0.5485072328946967,0.8879840490799962,1,1,7,21,0,0.0,0,30516
4811,@USER @USER Brought at different times and no space on any coach. She is so red and blue that she said she’d travel next to a ‘random’ of she had to!!,0.13341521726397837,0.07647662744014569,0,0,40,150,0,0.0,0,13406
4817,@USER @USER I dimly remember an Econ theory that might apply to Chicago. What was it?  “Guns and butt-hurt?”,0.46634810034868807,0.8542778402518431,0,1,26,108,0,0.0,1,10825
4822,@USER @USER The clinton news network strikes again.,0.1440284164176104,0.08079154357007133,0,0,11,51,0,0.0,0,90109
4839,@USER @USER Companies used to remove execs who are emotionally disturbed. An ED exec can't be trusted to be a leader of people. I guess no longer.,0.41546199357209385,0.36630633316807465,0,0,33,146,0,0.0,0,44357
4846,@USER Do we get to choose which women go first?,0.1405720439332569,0.06590479361244143,0,0,12,47,0,0.0,0,91200
4847,@USER Thanks for spreading Joe Biden’s words...he is a great American that I respect very much.,0.04729369503190662,0.05628819807274836,0,0,22,95,0,0.0,0,29975
4848,@USER Depends on which way you point them,0.09653531477640949,0.09351230915384987,0,0,9,41,0,0.0,0,63937
4850,@USER Another terrorist attack not reported by msm,0.2599195534043819,0.1775968189312458,0,0,9,50,0,0.0,0,85707
4855,@USER @USER @USER Exactly she is so incredibly talked and I’m so excited to see her on my tv weekly. 💙💙. She’s brilliant.,0.06025232132190057,0.06052939020253899,0,0,33,121,0,0.0,0,74407
4864,@USER Bullshit.,0.1949802170214588,0.900791907716321,0,1,4,15,0,0.0,0,67789
4869,@USER @USER is Zoe getting married? I refuse to believe this. she is still a BABY. A BABY. LOL.,0.19590156572280032,0.8543993677396563,0,1,26,95,0,0.0,0,84256
4871,@USER Disgusting.  He is going down and taking the whole church with him.  My God.,0.13139597557765295,0.7433543601649091,0,1,19,82,0,0.0,0,70414
4872,@USER I think gun control and progressive tax rates are unjust. Can i ignore them?,0.24337259633907124,0.4481319059792182,0,0,18,82,0,0.0,0,42936
4875,@USER @USER We the dregs of society will make sure you are never president ❗,0.23104986363161928,0.36542837188750826,0,0,17,76,0,0.0,1,93381
4878,"@USER @USER @USER Actually, since you believe blindly when it's what you want to believe, you would've learned"" it is a free speech symbol due to social media platforms censoring conservatives. It shows who is being censored. You wouldn't know that or care. Bet if were being censored you would.""",0.18206167900600467,0.2011847182392799,0,0,64,296,0,0.0,0,94776
4894,@USER is it possible Dallas Goedert is a healthy scratch next Sunday he is giving u nothing,0.12106090130266926,0.20858165831890157,0,0,18,91,0,0.0,0,40769
4895,"@USER @USER If Isaac is 6'7 now how fucking tall is that guy behind you my dude""",0.9172285465702997,0.8950190789783167,1,1,22,80,0,0.0,1,57827
4908,#SadiqKhan't says me must remember #children in #WarZones?  Does this include #London Mr #Mayor? Your balloon had more substance than you!  #MayorOfLondon #MAGA #MBGA #MEGA #MCGA #Conservatives #Patriots URL,0.1716852340283711,0.11616109080942681,0,0,45,207,0,0.0,0,66761
4914,@USER Another war “Hero” speaks out🇺🇸🇨🇺🇺🇸🇨🇺🇺🇸🇨🇺,0.17252009596762893,0.06859986315931121,0,0,9,47,0,0.0,1,53328
4920,"@USER There is no deal"" to be made on gun control, knob. The 2nd Amendment is a right that no one can deal away.""",0.4109631119196088,0.3883280343638003,0,0,30,113,0,0.0,0,39905
4923,@USER When will they learn.  People dont care about what they think about politics.  Just read your lines and entertain us.  Keep your stupid pins and fake tattoos and ribbons at home. #MAGA #Emmys,0.9095059294398545,0.8855820072946347,1,1,41,197,0,0.0,1,50295
4931,...and what plan might that be?  The discredited Chequers Plan or crash out without a plan? URL,0.2601074503518959,0.4620235824758202,0,0,20,95,0,0.0,0,95295
4932,@USER I’m doing really good thank you ☺️ I hope you are well too. 💙🙏🏼 Be Blessed beautiful friend 🌹 🌅,0.04111437197890155,0.05291181120995778,0,0,25,101,0,0.0,0,37291
4950,@USER I heard ur cock was big and lonely,0.7312505391412322,0.8869600447832167,1,1,10,40,0,0.0,1,80930
4951,@USER @USER @USER @USER @USER @USER @USER @USER @USER You said that if my speech offends someone then I should be fined/jailed.  I asked if you should be fined if you wanting gun control offended me,0.2906787453909827,0.1671506834996591,0,0,46,198,0,0.0,1,41538
4962,@USER you were right last night about Quad! She acts like she is the only one going through things in life! She has to share with her friends so that y’all can be there for her! #marriedtomedicine,0.14342748832269778,0.06847517544184785,0,0,44,196,0,0.0,0,40182
4965,@USER @USER @USER @USER Principled conservatives know Canadian liberal media 24/7 @USER Hate news is only to help Justin Trudeau   It’s obvious   You’re one who’s being manipulated and that hurts Canada.   Read my 60 pinned tweet thread for explanation.  I see you ignore Trumps support Israel,0.1850618880446084,0.3192805482793238,0,0,59,293,0,0.0,1,51497
4974,@USER @USER Sounds like he joined #Antifa .. Gov. @USER  of #WA state recently  took anti- #POLICE stance won't sign certificates recognizing top 20  law enforcement officers for #Police #Combat competition excellence  #ThinBlueLine #MAGA #KAG #BlueLivesMatter #LawEnforcement #2A @USER,0.13759039495041536,0.09219619882783588,0,0,56,286,0,0.0,0,12637
4982,@USER Woooow Trump voters are getting really crazy MAGA !,0.8728359381766726,0.8842393539373057,1,1,11,57,0,0.0,1,87535
4987,@USER From your lips to God’s ears Antonio. I will do my part. Let’s hope all Conservatives do their part. And stay vigilant at the polls. Dems are desperate. There WILL be fraud.,0.3785165205819244,0.6664425159682451,0,1,44,179,0,0.0,1,56208
4988,@USER Whats your story on gun control?,0.1312845595662053,0.08181271217150778,0,0,9,38,0,0.0,0,51008
4989,@USER She is not a cheater. That chair ump robbed her.,0.4755634599549571,0.7706805954376758,0,1,14,54,0,0.0,1,14512
4996,@USER Wow...  She is destroying the life of a guy. She has filed a case. Her father ia going to court and she has not get any summons.  If she had already stretched this. Seems like she has done something wrong.  Police shld take the matter forward.  Whoever is guilty shld b punished.,0.476366500995292,0.5729318672110657,0,1,62,285,0,0.0,1,18103
4997,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Lol. You are not arguing againstbthe system I want, and I am not arguing in favor of the system you describe.  That is like you arguing for the principles of anarchy, and me constantly saying oh yeah, well, Hillary was a corrupt politician""  Irrelevant.  Factual, but irrelevant""",0.11422023834415349,0.12592276483513232,0,0,149,555,0,0.0,0,96262
5000,@USER @USER I had the good fortune of having her jump on a stickerwoman post a while back. She is a woman 😢  She tried to tell me that stickerwoman was a hate crime against Muslims ...🤔,0.3223126382471959,0.11162799104060676,0,0,41,185,0,0.0,0,11812
5003,@USER @USER @USER @USER Exterminated is a little harsh:  I agree with your first point whole heartedly.  I remember being advised not to go onto ESA as the stress testing was harsh and I would be better off going onto the work program because I was not eligible for any benefits (except housing benefit.,0.10488919867041381,0.20267980882579192,0,0,62,303,0,0.0,0,28028
5004,@USER @USER Little ass boy🐒,0.8979640367671269,0.8944672568803335,1,1,7,27,0,0.0,1,18562
5006,@USER @USER Hopefully he won't because he should learn a lesson...and there should be better gun control by then...if he did and something happened he could end up in jail...that doesn't seem fun...hope he turns his life around for the better ..will he go to foster care?,0.21804433866887352,0.13776430454530728,0,0,61,271,0,0.0,0,99477
5014,2be clear I fully support free speech.  But especially when libertarians and conservatives are being silenced I don't want to read leftist trash talk in my timeline.  I don't want them censored.  I just don't remember following them.  But it is enough that I can personally block.,0.7577943712746407,0.26975821981810644,1,0,55,280,1,0.0,0,43506
5020,@USER The truth hurts sometimes. It's not your fault. Just keep #MAGA,0.37582100029366383,0.37524847010976525,0,0,17,69,0,0.0,0,19664
5026,@USER He needs to fade into the sunset quickly. His music sucks and no one cares about his political views. Unfortunately he’s too ignorant to realize. Only concert I went to where a political diatribe completely. ruined it completely.,0.8636793100018363,0.8679338421303608,1,1,47,235,0,0.0,1,64378
