,ind,text,hatebert_prob,roberta_prob,hatebert_pred,roberta_pred,token_len,char_len,label,id
4808,575,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER So true! Poor basement dweller!!,0.23899394001359917,0.03708202297476437,0,0,106,326,1,88261
4809,585,@USER @USER Tbere aren't hardly any Conservatives left in California. Perhaps the threats are just unintelligible robo calls by Antifa comrades jacked up on Starbucks and Lucky Charms.,0.586848453374795,0.22499062240794024,1,0,33,184,1,41061
4810,593,@USER ...with his stubby little arm.,0.8054027079160512,0.24234008432777404,1,0,9,36,1,73814
4811,597,@USER Amen 💯Have. grest  Day Edwsrd 🙏 #MAGA  💯🇺🇸🇺🇸🇺🇸🇺🇸 URL,0.2151857743957889,0.030530944518428273,0,0,13,58,0,99701
4812,598,@USER Omg! You are the first person I’ve seen complain about this other than my husband.,0.3784231979649863,0.09829550172316032,0,0,21,88,0,37824
4813,601,@USER He never did show much intelligence.,0.19620941280870197,0.059811478879323005,0,0,9,42,0,28728
4814,603,@USER I loved the House Bunny. And the remembering names voice was funny. My family and I watch Mom it’s great. I’m a recovered addict or moderately recovered if you are one who counts pot lol. It’s a very good show.,0.13426428709979651,0.3779710698354088,0,0,53,216,0,31140
4815,605,@USER Grover is antifa and keeps changing his appearance to hide from the government.   URL,0.1863540512755352,0.1152119938873408,0,0,17,91,0,34132
4816,606,@USER The whole of the media in this country sets out to discredit Tommy and you decide to write a criticism about him as well. Pathetic. We know he has his faults no-one is perfect but save your attacks for the likes of Corbyn and Antifa. If you don't like Tommy stay away from him!,0.3345486760059758,0.45593281078634984,0,0,61,283,0,72409
4817,608,STOCKS RECORD HIGH   URL   #MAGA,0.2072949431624141,0.054954548914871254,0,0,6,32,0,25027
4818,609,@USER she is the most deserving woman to be happy !!,0.04065484858481435,0.031350759794293935,0,0,13,52,0,41818
4819,614,@USER So sister fucker...name one single thing Obama said that was inappropriate?,0.9141375437004452,0.8937738828074606,1,1,16,81,1,24403
4820,620,@USER Bono is gone to the dark side ..Globalism,0.34925524837881033,0.43317203205066723,0,0,11,47,0,25407
4821,628,@USER Europeans are morons for electing people like this,0.9143672163257436,0.8903895710407065,1,1,10,56,1,93004
4822,639,@USER It’s going to suck with any rating. Venom without the Spiderman origin isn’t really Venom. This is just a Sony cash grab.,0.7413464456281198,0.8579467251902556,1,1,31,127,1,96159
4823,642,#ICYMI this desperate attempt by Conservatives to install #Kavanaugh while rest of the nation says #KavaNOPE. URL,0.37779171265612194,0.24753240939418933,0,0,21,113,0,86021
4824,643,@USER Im only there for the meltdown URL,0.2712999595980625,0.31896226275120304,0,0,9,40,0,92945
4825,644,@USER @USER Omg shyt,0.17553807362342935,0.033875982123887274,0,0,6,20,1,13064
4826,645,@USER @USER @USER Every day her IQ gets lower and lower more wanna be nazi Barbie is going to be a pile of maga goo on the bottom of the set soon enough .,0.7207615303650544,0.7712410305415686,1,1,38,154,1,40536
4827,648,@USER Heidi Cruz started life as a brunette. Now she is a blonde. God works in mysterious ways.,0.10970577387797076,0.10466020226140843,0,0,22,95,0,89297
4828,649,#illegalaliens don't get #Constitutional rights URL #tcot #AmericaFirst #SanctuaryCities #Conservatives #law #Lawyers #thewall #Trumpwall #Wall,0.4218732377379634,0.5437037994889831,0,1,27,143,0,15236
4829,652,@USER so many things i’ve created but this right here might be my favorite 😭😭💔💔,0.1036578564816012,0.02286800859137828,0,0,18,79,0,55977
4830,653,#MichaelChe THIS GUY thunks only White Repubs &amp; crackheads Thank Jesus Guess you don’t like Christian’s money do you buddy?! Good luck Mike trying to have a lavish style off the backs of liberals 😂😂 URL @USER 👎🏼,0.8159668481659098,0.8507788329811007,1,1,48,215,0,58583
4831,658,@USER She is inciting violence .  Big difference between free speech and inciting violence.  Sometimes you are expecting action good or bad from the words you use.  People must be held accountable for those words good or bad.,0.6139094785639075,0.7434009342177516,1,1,42,225,0,47395
4832,663,@USER I miss you bitch!!,0.9149769566123317,0.9013143074314742,1,1,8,24,1,85858
4833,664,@USER @USER @USER One of the best #MAGA men on Twatter.  Good heart to heart. Hey Jack... URL,0.07758751797979024,0.039676031210649484,0,0,25,93,0,38774
4834,665,@USER @USER @USER @USER How right you are.,0.13586143145461624,0.02605630425138499,0,0,13,42,0,15209
4835,667,"Salesforce Billionaire Marc Benioff Buys Time for $190 Million""  URL #TCOT #MAGA #RedNationRising""",0.19752184165238412,0.04057874104603476,0,0,19,98,0,99481
4836,672,@USER Go out like Seinfeld and cancel the series while it's hot! Jk don't you fucking dare. This better have a 50 issue plan.,0.8809507914051515,0.886125115428519,1,1,30,125,1,46888
4837,676,@USER Your husband is a despicable person.  He is a narcissist who cares about no one - including you- but himself.,0.9000036942290841,0.8932162963625037,1,1,24,115,1,51509
4838,681,@USER @USER You are correct the one LRT line doesn't but the overall plan does. Transit plans need to start some where usually with a back bone line that you can expand upon and tie into other parts. Why not start with a heavily used corridor funded by the ONT government?,0.19486527961902111,0.053157034295935865,0,0,57,272,0,85350
4839,685,@USER HELLO SOMEBODY NEED HYUKJAE NOW SHE IS IN DANGER BY WATCHING YOUR FANCAMS,0.2382842120358022,0.6498008781799459,0,1,15,79,0,90605
4840,690,@USER @USER He is CRAZY!!,0.16244646009616978,0.7246754742742889,0,1,9,25,0,34199
4841,695,@USER Congratulations to our Great American President. We will be doing great things together! MAGA  I-Q-2  WWG1WGA,0.057652238087801344,0.04185213209246129,0,0,20,115,0,56548
4842,699,@USER thank you for signing Shelby’s poster last night! She is still so excited. We are so proud of our big win! #OneTROY #GoTrojans #ProudAlum URL,0.07497296983566906,0.02889829979884545,0,0,35,147,0,27273
4843,703,3 yrs connected on Facebook- Kathy you are soooo lucky 🤣🤣🤣🤣 NOT REALLY I am blessed to have you as a friend URL,0.04264239187260209,0.029063187218571828,0,0,23,111,0,92109
4844,711,@USER Bitter Obama?  How about Seriously Worried Obama.  He is the head of all this corruption at FBI and DOJ.,0.5731558643324589,0.7773843735517826,1,1,24,110,1,74479
4845,713,@USER Ulster unionists care nothing for conservatives whom reciprocate in kind. A Terrible partnership where true leadership and negotiation was needed. Irish border if hardened will result in lives being lost ... once more.,0.2297079626856777,0.5034179155103881,0,1,38,224,0,18952
4846,719,"@USER If you are into comedy movies the galpal flick Bookclub"" is both funny and heartwarming! Diane Keaton ,Jane Fonda Candice Bergun and Mary Steamburgen are just part of the fantastic cast! Made me laugh from beginning to end""",0.06518703103169182,0.04438998827865911,0,0,45,229,0,44907
4847,720,@USER Good for business.,0.16046327033887134,0.04284217365343229,0,0,6,24,0,86943
4848,724,@USER Must be driving liberals crazy!,0.8631033990054902,0.8578276658649312,1,1,8,37,1,22102
4849,725,@USER I’d rather be buried alive,0.3638375825321644,0.5670827157886069,0,1,9,32,1,32463
4850,740,@USER He drew the saw because the marker was in his left hand which is connected to his right brain which is connected to his left eye which saw the saw. His right eye which is connected to his left brain saw the hammer. #PSYC1101,0.33506521814715473,0.09281104076650654,0,0,49,230,1,13794
4851,744,@USER And again you are proving... your a dog!,0.33978654102894723,0.13701202855737854,0,0,12,46,1,46945
4852,763,@USER Always been a lier,0.4245312715644422,0.6012716812695775,0,1,6,24,1,47926
4853,764,@USER Yeah ... as if when a lady stranger randomly walks into your home the first thing you think to do is obey her verbal commands....  Sounds like she is trying to blame HIM for his own murder.  Unbelievable.,0.6888217648038242,0.7518304101315089,1,1,43,210,0,30371
4854,770,@USER 👏🏻 good job (sarcasm). Also great they have gun control laws it’s saving lives! (More sarcasm).,0.3590620913612904,0.12716406182332732,0,0,27,101,1,49160
4855,771,"@USER @USER he/she is lying also. claiming I didn't know they were dating"" but when you look at her old tweets you can see her arguing with Careeeema and saying they're dating. Plus Tom and Z are too careful to hold hands in public. 😂""",0.18264410169719764,0.1778822645776558,0,0,54,235,0,53866
4856,780,@USER @USER I cri evritiem,0.18952109132967754,0.05037733030719284,0,0,7,26,0,72398
4857,799,@USER @USER @USER @USER  @USER  Please get out to vote Republican right down the ticket or Pelosi gets back into control,0.22282695030777397,0.04836099401325915,0,0,26,120,0,94004
4858,801,@USER We don't need to talk about gun control; we need to talk about criminal control.,0.5601624283947543,0.38234321676742405,1,0,20,86,0,10201
4859,803,"@USER We the people of #TrumpNation stand FIRMLY behind @USER Most complaining farmers -- whom Corey Booker suddenly discovered"" and thinks he can divide off the #MAGA nation -- UNDERSTAND that they must sacrifice a little for OTHER Americans who've been raped by #China.""",0.534946589379844,0.6891487370939774,1,1,53,272,0,27873
4860,812,@USER Forevaaaaaaaaaaa 👯‍♀️ URL,0.21149823879896854,0.02873432016847368,0,0,5,31,0,64459
4861,828,"@USER I'm glad you think so. I know you could kick his ass yourself, but I'll always have your back.""  He knows he is doing his best.   ""That's awful. That you had to live like that. No child should have to experience such things.""  Shitty people like that should not be allowed near+""",0.8196047411357772,0.8756275521468687,1,1,68,285,1,70501
4862,847,"@USER Lol Religion of peace"" am I right fellow classical liberals? Izlam totes needs a Reformation""",0.222277805846324,0.0630771602683948,0,0,20,99,0,52898
4863,850,@USER @USER @USER @USER @USER Sadly given the hypocritical and unethical behaviour of Liberals/Democrats these days I view any claims or allegations made by them with a huge degree of scepticism.,0.6124473060833727,0.7208106645200302,1,1,37,195,1,85067
4864,857,@USER @USER @USER 🇺🇸 BECAUSE THey think Sen Collins is A STUPID COWARD   &amp;all they have to do is Bullie   SenCollins  This is what🇺🇸Conservatives Have lives with For 9️⃣yrs now   Please Vote For Kavanaugh  LetGod Take Care Of the Rest,0.21526824721950524,0.6192698332651222,0,1,46,238,1,12101
4865,859,@USER @USER @USER I thought liberals were snowflakes,0.4851423148994381,0.09807932347046,0,0,11,52,0,71237
4866,861,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Yes we do. I've been campaigning for this for years,0.12074951335426834,0.02568713495710826,0,0,38,129,0,70695
4867,865,@USER @USER Chuckle heads.,0.20537587883678252,0.0868641657216022,0,0,7,26,0,33114
4868,867,@USER Sessions is not doing his job! He is a deep state RINO just like you!,0.15046520589034576,0.7747538501260047,0,1,19,75,1,28509
4869,870,@USER because im a broke ass bitxh :(((( and LOL EVEB BETTER she runs in her sleep so like while she’s lying down she just rUNS like feet going usain bolt xD and i get kicked a lot 🤙🏻,0.9037198997219263,0.8809507914051515,1,1,46,183,1,43631
4870,872,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Too bad the 🤡 are funding it or it would tank by economic law.,0.20024470996061125,0.05899302973563795,0,0,99,314,0,46814
4871,874,@USER God never worry’s for he is powerful,0.10004025822402071,0.03764399739466935,0,0,11,42,0,31844
4872,885,@USER Nigga you are tweeting in the shower ???? I hope Siri drown,0.5067439757554176,0.6585273084208437,1,1,17,65,1,36163
4873,895,@USER I'm surprised he didn't shoot his students just prove gun control is important. I'm glad I don't send kids to college. What a waste of money turning them into pumpkin heads.,0.6708778683063046,0.46693674662887175,1,0,40,179,1,69815
4874,904,@USER What would happen if she were to support gun control? Would the NRA help her opponent?,0.3158414765980683,0.10970577387797076,0,0,20,92,0,31885
4875,905,@USER @USER We seem to have less shootings that you guys.  Apparently you need more gun control laws.,0.5274990786600597,0.33747641141422335,1,0,22,101,0,12593
4876,916,"@USER @USER @USER @USER You hit them for fucking elo and the reason I'm posting this is because he is thee booter EXPOSER"" just shows you cant believe everyone in this community""",0.8577085233020886,0.8806431929697083,1,1,39,178,1,83756
4877,918,5.10am Still a crowd at Queens Park protesting the conservatives middle of the night power grab. Shame on the conservatives! What kind of party creates chaos during an election? Rather than working with their citizens to create a healthy economy? @USER #ONpoli,0.3976167489353557,0.5319350753034068,0,1,48,260,1,98793
4878,919,"@USER @USER This is absurd. Read more about the history, politics, and true belifs of fascism. Antifa do not/cannot do the bidding of ruling class because that's what fascism is for aka bootlickers. And u.s. liberals"" have always been right leaning.""",0.6625781728657594,0.6958033220797109,1,1,54,250,0,61909
